,YEAR,PLAYER,POS,BODY_FAT_%,HAND_LENGTH_(INCHES),HAND_WIDTH_(INCHES),HEIGHT_W/O_SHOES,HEIGHT_W/_SHOES,STANDING_REACH,WEIGHT_(LBS),WINGSPAN,LANE_AGILITY_TIME_(SECONDS),SHUTTLE_RUN_(SECONDS),THREE_QUARTER_SPRINT_(SECONDS),STANDING_VERTICAL_LEAP_(INCHES),MAX_VERTICAL_LEAP_(INCHES),MAX_BENCH_PRESS_(REPETITIONS),player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,Unnamed: 64,Unnamed: 65
504,2012,Tu Holloway,PG,8.5,8.75,10.0,70.5,71.75,94.5,186.8,77.5,11.0,,3.42,28.0,35.0,12.0,Tu Holloway,Xavier,A10,34,85.7,112.1,25.5,48.7,58.66,1.3,9.8,27.5,19.0,218,253,0.862,121,257,0.471,45,130,0.346,0.3,2.5,65.4,Sr,Jun-00,52,5.1105,124.947,2.4,2012,23156,all,64.0,1.62746668,75.0,112.0,46.0,145.0,0.6696,0.3172,1.0,1.0,1.0,,100.369,95.0841,3.93554,216.581,5.9207,5.11731,0.803383,6.17258,36.6765,4.62467,1.54791,0.4118,3.2353,3.6471,4.8824,1.5294,0.0882,17.5,Scoring PG,6.17082
505,2012,Robbie Hummel,SF,9.4,8.5,9.5,79.25,80.5,102.0,218.0,80.5,11.56,,3.41,27.5,30.0,13.0,Robbie Hummel,Purdue,B10,35,80.6,117.5,24.8,49.5,54.05,5.5,21.7,12.6,7.1,113,137,0.825,122,277,0.44,72,188,0.383,4.2,1.3,29.5,Sr,8-Jun,4,5.09215,129.882,2.6,2012,21042,all,88.4,2.06245208,17.0,27.0,105.0,250.0,0.6296,0.42,0.0,0.0,,58.0,99.9434,94.0057,3.61701,212.965,7.60093,5.92469,1.67624,8.82257,32.2286,7.74869,1.07387,1.5714,5.6,7.1714,1.8857,0.6571,1.2,16.3714,Stretch 4,10.2834
506,2012,Bernard James,PF,5.0,9.0,9.25,80.75,82.0,108.5,229.8,87.0,11.84,,3.4,30.0,32.5,6.0,Bernard James,Florida St.,ACC,35,68.9,106.8,20.2,60.6,60.17,13.6,19.7,3.6,21.7,64,116,0.552,157,259,0.606,0,0,0.0,9.5,1.6,44.8,Sr,10-Jun,5,2.67737,112.327,2.8,2012,17913,all,14.2,0.21915903,132.0,195.0,25.0,64.0,0.6769,0.3906,54.0,56.0,0.9643,33.0,87.9861,83.5886,4.09187,222.254,7.70478,1.60206,6.10272,7.09472,27.9714,3.51769,3.57703,3.0571,5.0286,8.0857,0.4571,0.7429,2.3429,10.8,C,0.0
507,2012,John Jenkins,SG,7.1,9.0,9.0,75.25,76.25,98.0,212.0,80.5,11.36,,3.37,30.5,36.5,10.0,John Jenkins,Vanderbilt,SEC,35,80.9,126.4,23.6,62.0,65.58,1.7,8.2,8.4,12.0,128,153,0.837,83,153,0.542,134,305,0.439,1.0,1.5,33.4,Jr,3-Jun,23,6.27491,138.698,1.4,2012,11858,all,95.4,0.76365026,47.0,64.0,36.0,89.0,0.7344,0.4045,1.0,1.0,1.0,23.0,102.238,96.4593,3.45085,175.039,8.45478,8.36461,0.090178,11.3378,33.6286,10.1899,1.14788,0.4571,2.4286,2.8857,1.2,0.8286,0.3143,19.8857,Combo G,15.6729
508,2012,Orlando Johnson,SG,7.0,9.0,9.5,75.75,77.25,99.0,223.8,83.25,10.98,,3.25,32.0,39.5,13.0,Orlando Johnson,UC Santa Barbara,BW,29,84.7,113.1,29.1,53.0,56.61,4.9,13.5,19.2,15.1,124,174,0.713,126,270,0.467,67,157,0.427,2.2,1.9,40.7,Sr,5-Jun,33,4.74175,124.66,2.1,2012,10632,all,,1.19715727,55.0,84.0,71.0,186.0,0.6548,0.3817,8.0,8.0,1.0,36.0,102.081,102.314,2.82713,174.73,4.22884,4.93197,-0.703128,6.35506,34.4828,6.86312,-0.50806,1.4138,4.3103,5.7241,2.931,1.0345,0.6897,19.8966,Wing G,9.70663
509,2012,Darius Johnson-Odom,SG,7.0,8.75,8.75,73.5,75.0,96.0,212.0,79.0,10.76,,3.21,33.5,41.5,17.0,Darius Johnson-Odom,Marquette,BE,34,80.0,109.3,25.4,52.9,56.8,2.3,9.2,17.7,15.9,126,165,0.764,133,270,0.493,77,200,0.385,0.4,1.6,35.1,Sr,2-Jun,1,4.50725,123.78,2.4,2012,10809,all,,1.16252286,76.0,127.0,57.0,143.0,0.5984,0.3986,10.0,15.0,0.6667,55.0,97.9151,93.5461,3.74952,184.361,4.39742,4.16709,0.230332,5.9902,32.9412,4.95454,1.03566,0.6471,2.8529,3.5,2.7353,0.9412,0.1176,18.3235,Combo G,10.0621
510,2012,Terrence Jones,PF-SF,7.7,9.0,10.0,80.25,81.5,107.0,252.0,86.25,11.57,,3.4,29.5,34.5,12.0,Terrence Jones,Kentucky,SEC,38,69.6,111.9,22.3,52.3,54.66,10.8,16.3,8.7,14.9,99,158,0.627,161,305,0.528,16,49,0.327,5.8,2.7,44.6,So,9-Jun,3,3.80976,121.8,3.3,2012,15374,all,98.4,0.82256681,123.0,167.0,38.0,138.0,0.7365,0.2754,58.0,62.0,0.9355,18.0,87.6108,83.155,4.39391,245.885,9.92667,5.05142,4.87525,9.17559,29.3158,5.02827,4.14732,2.5263,4.6316,7.1579,1.3421,1.2895,1.7895,12.3421,PF/C,2.62579
511,2012,Kevin Jones,PF,11.2,9.0,7.75,78.25,79.5,105.0,251.2,85.5,11.94,,3.6,27.5,32.5,17.0,Kevin Jones,West Virginia,BE,33,93.4,124.9,23.0,54.2,57.26,12.5,21.4,7.8,8.8,103,132,0.78,226,383,0.59,34,128,0.266,2.9,1.1,25.8,Sr,8-Jun,5,6.62647,135.486,1.3,2012,9705,all,92.6,0.97619242,142.0,200.0,84.0,183.0,0.71,0.459,7.0,9.0,0.7778,,98.3067,93.5602,4.24875,235.077,7.78677,6.38546,1.40131,9.42742,38.3333,9.24067,0.186746,4.2727,6.6364,10.9091,1.2424,0.697,1.0303,19.9091,Stretch 4,6.18438
512,2012,Perry Jones III,PF-SF,4.6,9.25,9.5,82.25,83.25,107.0,233.8,85.75,11.31,,3.19,33.0,38.5,11.0,Perry Jones III,Baylor,B12,32,66.6,110.6,22.6,51.0,53.61,10.8,18.6,8.8,14.4,71,102,0.696,169,328,0.515,10,33,0.303,2.1,1.7,28.3,So,11-Jun,1,3.86615,120.539,3.1,2012,18374,all,98.8,0.75922966,92.0,132.0,77.0,196.0,0.697,0.3929,41.0,44.0,0.9318,28.0,96.8961,90.4005,3.84024,188.837,4.93194,3.43733,1.4946,4.25016,30.9062,3.49204,0.758121,2.6875,5.0312,7.7188,1.2812,0.875,0.5938,13.7188,PF/C,1.98934
513,2012,Kris Joseph,SG,8.6,9.0,9.0,78.0,79.0,104.0,215.0,83.0,,,3.46,28.5,35.0,6.0,Kris Joseph,Syracuse,BE,37,80.3,110.6,21.3,48.6,53.38,5.5,10.8,8.7,13.2,117,157,0.745,113,242,0.467,51,148,0.345,2.2,2.6,40.3,Sr,7-Jun,32,3.74468,117.959,2.1,2012,4748,all,88.6,1.01816344,79.0,112.0,34.0,130.0,0.7054,0.2615,25.0,28.0,0.8929,51.0,95.3043,90.5505,3.98841,206.146,5.58127,4.05379,1.52748,5.36668,32.2162,3.98569,1.38099,1.5135,3.1892,4.7027,1.5135,1.3514,0.6216,13.4054,Wing G,7.56714
514,2012,Michael Kidd-Gilchrist,SF,7.0,9.0,10.25,77.75,79.5,104.5,232.8,84.0,11.77,,3.18,32.0,35.5,6.0,Michael Kidd-Gilchrist,Kentucky,SEC,40,77.8,111.8,21.3,51.1,57.05,10.3,16.1,10.8,19.6,143,192,0.745,147,275,0.535,13,51,0.255,2.8,1.9,58.9,Fr,7-Jun,14,3.81007,119.626,3.1,2012,22362,all,99.6,0.86206898,100.0,143.0,47.0,132.0,0.6993,0.3561,34.0,36.0,0.9444,2.0,90.971,86.5498,4.29842,242.953,8.18856,5.00434,3.18423,6.73574,31.125,3.86278,2.87296,2.575,4.85,7.425,1.875,0.975,0.925,11.9,Wing F,2.44492
515,2012,Doron Lamb,SG-PG,6.7,8.5,8.75,75.25,76.75,98.5,199.4,78.75,11.12,,3.41,29.0,33.5,2.0,Doron Lamb,Kentucky,SEC,40,78.1,127.4,18.1,57.7,62.42,1.5,7.7,8.8,11.6,123,149,0.826,99,206,0.481,76,163,0.466,0.2,0.9,40.4,So,4-Jun,20,4.9904,130.406,2.3,2012,15371,all,95.4,1.36363633,52.0,79.0,47.0,127.0,0.6582,0.3701,0.0,0.0,,42.0,99.2084,94.3869,3.46308,165.412,6.18418,6.58249,-0.398314,6.27721,31.225,5.20639,1.07082,0.375,2.325,2.7,1.5,0.475,0.05,13.725,Wing G,7.78412
516,2012,Jeremy Lamb,SG,4.5,8.75,9.25,76.0,77.25,102.0,179.2,83.0,10.98,,3.25,31.5,38.0,5.0,Jeremy Lamb,Connecticut,BE,34,92.1,115.4,22.2,55.6,58.95,3.0,11.1,10.1,15.0,98,121,0.81,146,243,0.601,71,211,0.336,1.7,2.1,26.7,So,5-Jun,3,5.10145,124.267,1.8,2012,18051,all,83.0,0.85294998,67.0,85.0,79.0,158.0,0.7882,0.5,23.0,24.0,0.9583,12.0,101.528,96.2073,3.85197,207.755,6.13466,5.05687,1.07779,7.13317,37.2353,5.58128,1.55189,0.9412,3.9412,4.8824,1.7059,1.2353,0.6176,17.7353,Wing G,10.2954
517,2012,Meyers Leonard,C,5.7,9.25,11.0,83.75,85.25,108.0,249.8,87.0,11.34,,3.41,30.0,32.5,19.0,Meyers Leonard,Illinois,B10,32,78.6,112.5,22.0,58.6,61.77,9.1,23.5,9.9,18.7,93,127,0.732,169,280,0.604,1,11,0.091,6.9,0.9,43.6,So,Jul-00,12,3.80973,119.265,3.7,2012,17125,all,94.2,0.63237645,109.0,144.0,60.0,136.0,0.7569,0.4412,51.0,56.0,0.9107,11.0,94.6348,88.2181,4.16046,210.3,6.54568,1.57784,4.96784,6.26746,31.8125,3.03494,3.23251,2.2812,5.9062,8.1875,1.3438,0.4688,1.875,13.5625,C,0.667608
518,2012,Damian Lillard,PG,5.9,8.75,9.75,73.75,74.75,95.5,188.8,79.75,11.15,,3.34,34.5,39.5,13.0,Damian Lillard,Weber St.,BSky,30,87.2,122.3,32.3,54.5,62.11,1.9,14.1,28.0,12.0,215,243,0.885,129,256,0.504,86,217,0.396,0.7,2.5,51.4,Jr,2-Jun,1,6.50902,138.152,2.3,2012,4509,all,57.4,1.78260869,98.0,169.0,31.0,87.0,0.5799,0.3563,13.0,17.0,0.7647,6.0,101.836,103.535,2.75997,200.205,8.16164,8.79872,-0.637082,9.76622,35.3,9.05933,0.706884,0.5333,4.2667,4.8,4.1,1.5,0.2333,24.3667,Scoring PG,12.2517
519,2012,Scott Machado,PG,5.8,8.5,9.5,73.0,74.0,94.5,205.8,76.0,11.26,,3.3,27.0,32.5,17.0,Scott Machado,Iona,MAAC,33,87.7,121.2,23.2,55.9,60.52,3.1,12.9,44.2,22.2,99,122,0.811,115,214,0.537,40,99,0.404,0.6,2.5,39.0,Sr,1-Jun,3,5.00189,125.432,2.9,2012,8890,all,,3.02780559,98.0,172.0,17.0,42.0,0.5698,0.4048,0.0,0.0,,,100.164,100.455,3.1525,231.76,6.21459,5.92048,0.294112,6.93736,35.4848,5.63838,1.29898,0.9091,4.0303,4.9394,9.9091,1.6061,0.2121,13.6061,Pure PG,4.71812
520,2012,Kendall Marshall,PG,7.8,8.5,9.0,75.25,76.25,96.0,198.4,77.5,12.03,,3.23,31.0,37.0,,Kendall Marshall,North Carolina,ACC,36,77.9,113.3,17.1,52.9,55.8,0.5,7.3,45.1,27.2,55,79,0.696,77,146,0.527,28,79,0.354,0.5,2.0,35.1,So,4-Jun,5,3.24086,112.651,1.9,2012,16380,all,94.8,3.47519256,35.0,53.0,42.0,93.0,0.6604,0.4516,0.0,0.0,,13.0,96.8536,92.3192,3.89671,205.986,4.08958,4.03505,0.0545312,5.85357,33.0,3.6269,2.22666,0.1667,2.4444,2.6111,9.75,1.1944,0.1667,8.1389,Pure PG,3.63065
521,2012,Fab Melo,C,9.2,9.0,10.0,82.75,84.0,110.0,255.0,86.5,12.14,,3.44,29.5,31.0,9.0,Fab Melo,Syracuse,BE,30,51.4,110.3,17.1,56.6,58.06,12.3,13.5,5.0,20.0,38,60,0.633,98,173,0.566,0,0,0.0,13.0,1.2,34.7,So,Jul-00,51,2.25618,110.02,4.5,2012,14982,all,97.4,0.48838344,78.0,108.0,20.0,65.0,0.7222,0.3077,45.0,51.0,0.8824,22.0,92.5235,88.6898,3.30974,147.639,8.90408,1.68978,7.2143,4.24865,25.4333,0.659482,3.58917,2.6667,3.1667,5.8333,0.7,0.5,2.9333,7.8,C,0.0
522,2012,Khris Middleton,SF,7.8,9.0,9.0,78.75,80.25,103.0,216.2,82.75,11.45,,3.47,28.0,31.0,4.0,Khris Middleton,Texas A&M,B12,19,44.3,96.0,28.6,45.1,48.32,5.7,15.8,19.0,16.5,39,52,0.75,77,160,0.481,19,74,0.257,1.1,2.1,22.2,Jr,7-Jun,22,2.62152,110.524,2.7,2012,12631,all,79.8,1.0,24.0,39.0,53.0,121.0,0.6154,0.438,2.0,3.0,0.6667,39.0,96.8178,90.5318,3.58719,98.5027,3.92283,2.03078,1.89205,5.42874,29.0526,3.89037,1.53836,1.3684,3.7368,5.1053,2.1579,0.9474,0.2632,13.1579,Wing F,8.49013
523,2012,Darius Miller,SF-SG,7.5,8.5,8.75,78.0,79.5,101.0,233.4,81.0,11.34,,3.31,33.0,37.0,14.0,Darius Miller,Kentucky,SEC,40,65.2,117.9,18.6,56.6,59.29,4.3,7.3,14.3,17.8,55,69,0.797,87,153,0.569,56,149,0.376,1.2,1.9,22.8,Sr,8-Jun,1,3.36832,121.576,3.3,2012,7229,all,83.8,1.41379302,36.0,49.0,51.0,104.0,0.7347,0.4904,9.0,10.0,0.9,46.0,96.5786,91.8848,3.11829,159.011,7.40894,6.30998,1.09896,6.83073,26.075,4.49389,2.33683,0.9,1.85,2.75,2.05,0.825,0.325,9.925,Wing F,8.52338
524,2012,Quincy Miller,SF,7.8,9.25,10.25,80.75,82.0,105.0,218.7,85.25,11.05,,3.48,30.5,36.0,8.0,Quincy Miller,Baylor,B12,36,59.3,107.8,23.3,48.9,54.44,7.6,16.0,11.3,18.6,92,112,0.821,113,238,0.475,24,67,0.358,2.7,1.6,36.7,Fr,9-Jun,30,2.78875,117.34,3.1,2012,22556,all,99.2,0.76560917,52.0,82.0,61.0,156.0,0.6341,0.391,14.0,15.0,0.9333,38.0,98.0693,92.523,2.85924,160.106,4.1978,2.62319,1.57461,4.36121,24.4444,3.17127,1.18994,1.5,3.4167,4.9167,1.3611,0.6389,0.6111,10.8333,PF/C,4.53618
525,2012,Tony Mitchell,SG,5.7,8.5,10.0,77.25,78.25,100.0,216.4,82.0,11.72,,3.47,31.5,40.0,14.0,Tony Mitchell,North Texas,SB,30,80.9,98.2,22.9,48.2,52.27,8.5,20.4,5.2,19.7,97,145,0.669,107,212,0.505,28,97,0.289,8.4,1.8,46.9,So,8-Jun,13,1.91288,100.938,3.6,2013,20151,all,97.0,0.29331999,80.0,103.0,27.0,109.0,0.7767,0.2477,34.0,36.0,0.9444,37.0,95.1947,97.5923,3.17928,223.734,2.46772,-0.43196,2.89968,2.53077,32.7667,1.20283,1.32794,2.4667,6.0333,8.5,0.7333,1.0,2.7333,13.1667,PF/C,5.8183
526,2012,Arnett Moultrie,PF,7.7,9.25,9.25,81.5,82.75,106.5,232.8,86.25,11.32,,3.22,33.5,37.5,10.0,Arnett Moultrie,Mississippi St.,SEC,30,79.5,114.9,23.6,56.1,60.96,12.2,21.7,7.0,17.5,124,159,0.78,172,310,0.555,8,18,0.444,2.1,1.4,48.5,Jr,11-Jun,23,4.98252,125.498,2.5,2012,21025,all,,0.47947232,121.0,164.0,51.0,146.0,0.7378,0.3493,62.0,66.0,0.9394,27.0,99.1674,95.7605,3.70371,205.304,3.99757,3.29297,0.704601,4.57727,35.7667,4.39764,0.179634,3.6667,6.8,10.4667,1.1667,0.8333,0.7667,16.4,PF/C,1.01942
527,2012,Kevin Murphy,SG,5.8,8.5,8.5,77.0,78.25,99.0,194.0,78.75,10.97,,3.42,31.0,36.5,11.0,Kevin Murphy,Tennessee Tech,OVC,31,85.8,102.1,30.5,51.3,54.3,3.1,15.6,17.0,18.6,113,159,0.711,148,330,0.448,76,181,0.42,0.7,1.4,31.1,Sr,6-Jun,55,3.4083,112.955,2.5,2012,4375,all,41.6,0.69232142,60.0,93.0,88.0,237.0,0.6452,0.3713,20.0,21.0,0.9524,47.0,104.766,105.379,2.49845,185.739,-0.706088,1.02354,-1.72962,1.04973,34.6129,3.12807,-2.07835,0.871,4.4516,5.3226,2.3226,0.8065,0.2258,20.5484,Wing G,9.91579
528,2012,Andrew Nicholson,PF,7.6,10.0,10.75,80.5,81.5,107.0,234.0,88.0,11.89,,3.67,28.5,30.5,10.0,Andrew Nicholson,St. Bonaventure,A10,32,74.3,116.7,28.1,60.1,63.77,11.2,22.8,9.4,18.1,128,165,0.776,197,332,0.593,23,53,0.434,7.3,1.3,42.9,Sr,9-Jun,44,4.86049,131.488,3.7,2012,8064,all,10.6,0.41248002,109.0,151.0,88.0,181.0,0.7219,0.4862,33.0,36.0,0.9167,19.0,93.7441,91.5303,3.59007,207.66,8.05175,4.51105,3.54069,9.51839,30.0625,7.33232,2.18607,2.5938,5.8125,8.4062,1.0312,0.6562,1.9688,18.4688,PF/C,3.36402
529,2012,Kyle O'Quinn,PF,8.0,9.5,10.0,80.5,82.0,106.5,240.8,88.75,11.65,,3.53,31.5,31.5,,Kyle O'Quinn,Norfolk St.,MEAC,34,77.2,113.8,25.0,59.6,63.0,11.6,25.0,11.2,19.5,150,213,0.704,187,301,0.621,6,28,0.214,9.1,1.1,64.7,Sr,10-Jun,10,3.519,117.174,4.1,2012,8774,all,,0.56181236,140.0,187.0,47.0,114.0,0.7487,0.4123,38.0,38.0,1.0,49.0,91.3461,93.0869,3.56579,255.631,6.66757,1.93795,4.72962,5.50635,31.2353,3.33678,2.16957,3.0294,7.0882,10.1176,1.4706,0.5882,2.7059,15.9412,C,1.53767
530,2012,Miles Plumlee,PF-C,11.4,9.25,9.0,82.5,83.75,105.5,252.4,84.75,10.64,,3.36,34.0,40.5,15.0,Miles Plumlee,Duke,ACC,34,50.9,117.3,17.6,61.0,62.05,16.6,22.7,5.1,20.0,48,76,0.632,89,146,0.61,0,0,0.0,4.2,1.5,52.1,Sr,10-Jun,21,2.45494,119.113,4.5,2012,8402,all,89.8,0.42855988,65.0,91.0,24.0,55.0,0.7143,0.4364,26.0,31.0,0.8387,26.0,94.9681,89.8214,2.5794,152.76,6.31222,3.27953,3.03269,5.34687,20.5,3.67006,1.67681,2.9118,4.2059,7.1176,0.5294,0.5294,0.9412,6.6471,C,0.0
531,2012,Austin Rivers,SG-PG,6.2,8.5,10.0,75.5,77.0,96.5,202.8,79.25,11.54,,3.32,32.5,37.5,1.0,Austin Rivers,Duke,ACC,34,82.4,104.8,24.0,50.5,53.84,2.2,9.2,13.0,17.0,121,184,0.658,116,243,0.477,58,159,0.365,0.1,1.7,45.8,Fr,4-Jun,0,3.59641,115.79,2.7,2012,21892,all,99.8,0.89873044,82.0,141.0,34.0,102.0,0.5816,0.3333,3.0,3.0,1.0,10.0,102.8,97.2284,3.33088,176.149,2.9406,2.9932,-0.0526018,3.075,33.2059,2.7958,0.279199,0.6176,2.7647,3.3824,2.0882,0.9706,0.0294,15.5,Combo G,8.19759
532,2012,Thomas Robinson,PF,5.0,9.75,10.5,79.75,80.75,106.0,244.2,87.25,11.96,,3.17,28.5,35.5,15.0,Thomas Robinson,Kansas,B12,39,79.2,106.7,29.4,51.2,54.87,11.1,30.7,13.1,16.8,163,239,0.682,254,503,0.505,7,14,0.5,2.9,2.0,46.2,Jr,9-Jun,0,4.63034,126.452,3.5,2012,14520,all,94.6,0.69231637,169.0,262.0,80.0,229.0,0.645,0.3493,70.0,83.0,0.8434,5.0,84.1211,78.9353,5.21431,313.096,6.34106,2.2429,4.09816,7.56676,31.7949,4.77229,2.79446,2.8974,8.9744,11.8718,1.8462,1.0769,0.8718,17.7436,PF/C,0.665341
533,2012,Mike Scott,PF,10.6,8.5,9.0,79.25,80.75,104.0,240.8,82.75,11.59,,3.44,27.0,32.5,14.0,Mike Scott,Idaho,BSky,28,74.7,119.7,25.2,53.1,56.56,1.4,10.9,36.1,13.1,73,95,0.768,92,182,0.505,52,138,0.377,0.9,2.5,29.7,Sr,1-Jun,12,3.83466,122.369,2.8,2015,30868,all,,3.31250007,40.0,65.0,52.0,117.0,0.6154,0.4444,0.0,0.0,,,110.445,110.413,1.76239,152.172,4.16425,5.81511,-1.65085,4.84617,30.0333,5.25425,-0.408083,0.3667,2.8667,3.2333,5.3,1.2667,0.2,14.0,Pure PG,9.48599
534,2012,Henry Sims,C-PF,7.7,9.25,10.0,82.0,83.75,108.0,241.2,88.0,12.33,,3.44,26.5,29.5,7.0,Henry Sims,Georgetown,BE,32,68.6,100.4,28.7,45.7,52.24,8.3,17.3,26.4,23.0,117,162,0.722,129,281,0.459,0,1,0.0,5.5,1.3,57.4,Sr,10-Jun,14,3.07509,116.637,3.9,2012,5525,all,94.2,1.15057468,80.0,134.0,49.0,147.0,0.597,0.3333,16.0,19.0,0.8421,,90.3295,85.6473,3.87632,174.463,5.67824,0.829829,4.84841,5.84092,27.875,2.29764,3.54327,1.7812,4.2812,6.0625,3.3438,0.5938,1.3438,11.7188,C,0.0709527
535,2012,Jared Sullinger,PF,10.7,9.25,9.75,79.75,81.0,105.5,268.2,85.25,12.77,,3.81,29.5,31.0,9.0,Jared Sullinger,Ohio St.,B10,37,72.0,117.8,27.3,53.8,59.11,12.5,24.0,8.6,13.7,175,228,0.768,212,399,0.531,16,40,0.4,4.0,2.3,51.9,So,9-Jun,0,5.35069,135.153,3.9,2012,18035,all,99.4,0.64787114,118.0,173.0,94.0,226.0,0.6821,0.4159,16.0,17.0,0.9412,21.0,85.165,79.3279,4.95219,259.854,10.0557,5.46551,4.59023,10.5424,30.3514,7.08523,3.45719,3.1351,6.0541,9.1892,1.2432,1.1622,1.0541,17.4865,PF/C,2.10795
536,2012,Tyshawn Taylor,PG,4.2,8.75,8.75,74.75,76.0,97.5,177.0,78.25,11.48,,3.2,32.0,36.5,0.0,Tyshawn Taylor,Kansas,B12,39,83.3,104.5,27.5,53.8,56.9,0.7,6.9,29.7,22.7,137,199,0.688,168,322,0.522,58,152,0.382,0.5,2.4,42.0,Sr,3-Jun,10,4.24976,121.123,2.4,2012,13567,all,87.2,1.34780267,88.0,145.0,78.0,171.0,0.6069,0.4561,15.0,15.0,1.0,41.0,96.1796,90.2504,4.17163,209.047,3.99496,3.42428,0.570678,6.03628,33.4103,4.50147,1.5348,0.2051,2.1282,2.3333,4.7692,1.3333,0.1538,16.5897,Pure PG,6.86816
537,2012,Jordan Taylor,PG,5.5,8.25,9.5,73.0,74.0,92.5,192.8,75.0,10.57,,3.19,33.0,36.5,14.0,Jordan Taylor,Wisconsin,B10,36,89.4,115.1,25.1,48.1,53.77,3.0,10.0,26.9,11.8,135,172,0.785,101,237,0.426,65,176,0.369,0.1,1.9,41.6,Sr,1-Jun,11,5.50142,128.66,2.3,2012,4642,all,78.4,2.62490357,45.0,82.0,56.0,155.0,0.5488,0.3613,0.0,0.0,,,92.763,87.8617,4.77831,194.635,7.75756,6.23909,1.51847,8.24204,36.0278,5.55113,2.69091,0.8611,2.9444,3.8056,4.0833,1.0278,0.0278,14.7778,Scoring PG,9.3068
538,2012,Jeffery Taylor,SF-SG,4.2,8.25,9.75,78.0,79.25,101.5,212.8,78.25,10.87,,3.29,33.5,40.0,15.0,Jeffery Taylor,Vanderbilt,SEC,36,79.5,111.6,25.6,57.0,58.03,8.4,12.1,12.6,16.1,95,157,0.605,144,270,0.533,66,156,0.423,1.4,2.4,36.9,Sr,7-Jun,44,4.51338,125.241,2.3,2012,8208,all,90.6,0.78481589,110.0,162.0,34.0,108.0,0.679,0.3148,24.0,24.0,1.0,31.0,98.1097,92.6213,3.72256,208.04,8.41556,6.21256,2.20301,7.53626,32.1389,6.08077,1.45549,2.1389,3.4167,5.5556,1.7222,1.2778,0.4444,16.1389,Wing G,8.15749
539,2012,Marquis Teague,PG,6.3,8.25,7.75,73.0,74.0,96.5,179.8,79.25,10.65,,3.19,32.5,40.5,8.0,Marquis Teague,Kentucky,SEC,40,81.4,99.8,21.0,44.9,49.08,1.6,6.7,25.5,23.8,85,119,0.714,119,272,0.438,26,80,0.325,0.8,1.7,33.8,Fr,2-Jun,25,2.48876,106.366,2.8,2012,22365,all,99.0,1.75229367,86.0,155.0,33.0,117.0,0.5548,0.2821,7.0,7.0,1.0,29.0,97.6421,92.8966,3.78126,188.101,2.43779,2.24767,0.190118,1.21593,32.575,0.654154,0.561773,0.425,2.1,2.525,4.775,0.925,0.275,10.025,Scoring PG,3.66555
540,2012,Hollis Thompson,SF,6.0,8.25,9.75,78.75,80.0,102.5,206.0,81.5,11.72,,3.38,28.5,36.5,6.0,Hollis Thompson,Georgetown,BE,32,76.8,111.0,21.2,55.2,56.79,5.5,15.2,10.6,15.8,53,79,0.671,95,195,0.487,57,132,0.432,1.6,1.4,24.2,Jr,8-Jun,1,3.60975,118.225,2.8,2012,18157,all,89.4,0.88684936,65.0,103.0,30.0,92.0,0.6311,0.3261,6.0,7.0,0.8571,,93.2735,88.4387,4.03952,173.611,5.12636,3.46936,1.657,5.66543,31.1875,4.20985,1.45558,1.3125,4.2188,5.5312,1.4688,0.6875,0.4375,12.9375,Wing F,8.36577
541,2012,Dion Waiters,SG,8.5,8.5,9.5,74.5,76.0,98.0,221.0,79.25,,,,,,,Dion Waiters,Jacksonville St.,OVC,21,27.9,90.8,17.5,36.2,44.43,7.1,13.6,22.9,25.2,26,39,0.667,21,47,0.447,0,11,0.0,0.3,4.4,67.2,Jr,4-Jun,1,0.061157,85.4534,4.9,2012,21001,all,,1.58325312,14.0,25.0,7.0,22.0,0.56,0.3182,0.0,0.0,,,93.9675,95.897,1.68568,67.8036,0.485471,-1.36437,1.84984,-0.599742,16.0476,-2.81615,2.21641,1.0,1.6667,2.6667,1.8095,1.1429,0.0476,3.2381,Combo G,2.00996
542,2012,Royce White,PF,10.6,9.5,11.5,79.0,80.0,104.5,260.6,84.0,,,,,,,Royce White,Iowa St.,B12,34,78.8,100.3,29.1,54.0,53.6,9.4,24.6,34.5,24.7,102,205,0.498,171,316,0.541,4,12,0.333,3.0,2.2,62.5,So,8-Jun,30,3.45484,115.927,3.3,2012,22331,all,95.0,1.30770239,129.0,176.0,42.0,140.0,0.733,0.3,46.0,47.0,0.9787,16.0,94.0933,89.68,4.0118,241.839,8.20572,2.66936,5.53635,7.36439,31.5294,3.78105,3.58334,2.5,6.7941,9.2941,5.0,1.1765,0.9412,13.4118,Wing F,0.663854
